id,referrer_url,heard_ea,is_ea,metaethics,cause_import_poverty,cause_import_environmentalism,cause_import_animals,cause_import_rationality,cause_import_politics,cause_import_ai,cause_import_xrisk,cause_import_non_ai_far_future,cause_import_cause_prioritization,cause_import_meta,cause_import_other,diet,first_heard_EA,invovled_personal_contact,involved_80K,involved_TLYCS,involved_lesswrong,involved_GWWC,involved_givewell,involved_friends,involved_online_ea,involved_local_EA,friendcount,donate_2013_c,income_2013_c,donate_80K,donate_amf,donate_ace,donate_cea,donate_cfar,donate_dtw,donate_gd,donate_gw,donate_gwwc,donate_thl,donate_leverage,donate_miri,donate_phc,donate_sci,donate_vo,career_path,age,gender,student,country,city,religion,ea_id
2610,http://survey.effectivealtruismhub.com/?s=14,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2611,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2612,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2613,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,No,No,No,No,No,No,No,No,No,NA,Meat-eating,LessWrong,No,No,No,Yes,No,Yes,No,No,No,0-5 friends,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Earning to Give,19,Male,Yes,United States,Gainesville (Pensacola in the Summer),"Atheist, agnostic or non-religious",NA
2614,http://survey.effectivealtruismhub.com/?s=14,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2615,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2616,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2617,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2618,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2619,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2620,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2621,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2622,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2623,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2624,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2625,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2626,http://survey.effectivealtruismhub.com,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2627,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2628,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2629,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2630,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2631,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2632,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,No,Yes,No,No,No,No,No,Yes,Yes,NA,Vegetarian,Other,No,No,No,No,No,No,No,No,No,6-10 friends,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Earning to Give,26,Male,No,Germany,Berlin,"Atheist, agnostic or non-religious",3eb7eab0adea38c5f5717bcc8716c002
2633,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,No,Yes,No,No,No,No,No,No,Yes,NA,Vegan,The Life You Can Save,No,No,Yes,No,No,Yes,No,Yes,No,0-5 friends,$825 AUD,(Very) roughly $9500 AUD,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Earning to Give,19,Female,Yes,Australia,NA,"Atheist, agnostic or non-religious",NA
2634,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,No,Yes,No,Yes,No,No,No,No,No,NA,Vegan,Friend,No,No,No,No,No,No,No,No,No,0-5 friends,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Direct charity/non-profit work,18,Male,Yes,Australia,Canberra,"Atheist, agnostic or non-religious",NA
2635,http://survey.effectivealtruismhub.com/?s=t-eaf-030115,Yes,Yes,NA,No,No,No,No,No,No,No,No,No,Yes,NA,Reducing the amount of meat I eat,LessWrong,No,No,No,No,Yes,No,No,Yes,No,NA,0,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Earning to Give,26,Female,No,United States,NA,"Atheist, agnostic or non-religious",3952d43d640cdca4f383db6a6ee0864d
2636,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2637,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2638,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2639,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2640,http://survey.effectivealtruismhub.com/?s=t-eaf-030115,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2641,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2642,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2643,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2644,http://survey.effectivealtruismhub.com/?s=9,Yes,No,Consequentialist/utilitarian,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,NA,Meat-eating,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2645,http://survey.effectivealtruismhub.com/?s=t-eaf-030115,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2646,http://survey.effectivealtruismhub.com/?s=t-eaf-030115,Yes,Yes,Other,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,NA,Vegan,Friend,Yes,No,No,No,No,No,Yes,No,Yes,11-20 friends,7000 CHF,70000 CHF,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Other,36,Female,No,Switzerland,Bern,Christian,a2e39cd29f7a63ff3a1f4e829acf5f14
2647,http://survey.effectivealtruismhub.com,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2648,http://survey.effectivealtruismhub.com/?s=14,Yes,No,Consequentialist/utilitarian,Yes,No,No,No,Yes,No,No,No,Yes,No,Human trafficking,Vegetarian,Facebook,No,No,No,No,Yes,No,No,No,No,0-5 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,e55192316e130d689d69ca61b96108f7
2649,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2650,http://survey.effectivealtruismhub.com/?s=t-eaf-030115,Yes,Yes,"No opinion, or not familiar with these terms",Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,NA,Meat-eating,TED Talk (Peter Singer),No,No,No,No,Yes,Yes,No,No,No,0-5 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,1d74943358f57bbea1cadb2eb7c3e5cf
2651,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2652,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2653,http://survey.effectivealtruismhub.com/?s=9,Yes,Yes,Consequentialist/utilitarian,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,NA,Reducing the amount of meat I eat,Other,No,No,No,No,No,No,No,No,No,11-20 friends,"5,000",25000,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Other,49,Male,No,United Kingdom,High Wycombe,Christian,4bbe71f4a85001014385732a32dd0387
2654,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,No,No,No,No,No,No,No,No,No,No,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,NA,NA,N/A,NA,NA,NA,NA
2655,http://survey.effectivealtruismhub.com/?s=14,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2656,http://survey.effectivealtruismhub.com/?s=14,Yes,Yes,Consequentialist/utilitarian,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,NA,Vegan,GiveWell,No,No,No,Yes,No,Yes,No,No,No,0-5 friends,120,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Research,36,Male,Yes,Australia,Perth,"Atheist, agnostic or non-religious",NA
2657,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2658,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2659,http://survey.effectivealtruismhub.com/?s=14,No,No,Consequentialist/utilitarian,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,NA,Meat-eating,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2660,http://survey.effectivealtruismhub.com/?s=14,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2661,http://survey.effectivealtruismhub.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2662,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2663,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2664,http://survey.effectivealtruismhub.com/,Yes,Yes,"No opinion, or not familiar with these terms",Yes,No,No,No,No,No,No,No,No,No,NA,Meat-eating,Giving What We Can,No,No,No,No,Yes,No,Yes,No,No,6-10 friends,NA,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Earning to Give,21,Male,Yes,United Kingdom,Cambridge,Christian,NA
2665,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2666,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2667,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2668,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2669,http://survey.effectivealtruismhub.com/,Yes,Yes,"No opinion, or not familiar with these terms",Yes,Yes,Yes,No,No,No,No,No,No,No,NA,Vegan,TED Talk (Peter Singer),No,No,Yes,No,Yes,Yes,No,No,No,0-5 friends,4600,56000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,33,Female,No,United States,NA,"Atheist, agnostic or non-religious",NA
2670,http://survey.effectivealtruismhub.com/?s=9,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2671,http://survey.effectivealtruismhub.com/,Yes,Yes,Consequentialist/utilitarian,No,No,No,No,No,No,No,No,No,Yes,NA,Vegan,Other,Yes,No,No,No,No,No,No,Yes,No,0-5 friends,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2672,http://philosofiles.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2673,http://philosofiles.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2674,http://philosofiles.com/,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
2675,NA,N/A,N/A,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,N/A,NA,NA,NA,NA
